# g=10	h=7	tend=25000	tinterval=2.0000
# X		index
1000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.826	0.060	0.059	0.001	0.051	0.003	0.000	0.000
0.681	0.111	0.106	0.001	0.088	0.008	0.005	0.000
0.561	0.149	0.152	0.002	0.112	0.014	0.010	0.000
0.466	0.184	0.186	0.002	0.123	0.021	0.018	0.000
0.379	0.223	0.211	0.004	0.125	0.030	0.028	0.000
0.305	0.251	0.233	0.004	0.130	0.039	0.038	0.000
0.258	0.276	0.245	0.004	0.130	0.042	0.045	0.000
0.215	0.292	0.263	0.006	0.117	0.051	0.056	0.000
0.182	0.299	0.282	0.009	0.108	0.060	0.060	0.000
0.150	0.314	0.294	0.009	0.100	0.064	0.069	0.000
0.130	0.321	0.300	0.010	0.091	0.071	0.077	0.000
0.112	0.327	0.306	0.012	0.083	0.074	0.086	0.000
0.099	0.329	0.315	0.013	0.072	0.082	0.090	0.000
0.084	0.334	0.322	0.014	0.063	0.086	0.096	0.001
0.074	0.333	0.330	0.014	0.054	0.091	0.103	0.001
0.069	0.334	0.336	0.016	0.045	0.093	0.105	0.002
0.057	0.338	0.341	0.017	0.041	0.092	0.108	0.006
0.048	0.344	0.340	0.017	0.037	0.092	0.116	0.006
0.047	0.346	0.340	0.017	0.034	0.092	0.118	0.006
0.043	0.345	0.341	0.017	0.033	0.094	0.121	0.006
0.038	0.347	0.340	0.018	0.026	0.094	0.130	0.007
0.033	0.346	0.341	0.018	0.022	0.096	0.137	0.007
0.032	0.345	0.342	0.019	0.018	0.099	0.137	0.008
0.030	0.346	0.339	0.020	0.016	0.099	0.141	0.009
0.025	0.346	0.340	0.021	0.013	0.101	0.145	0.009
0.021	0.347	0.342	0.021	0.012	0.103	0.145	0.009
0.017	0.350	0.344	0.022	0.009	0.102	0.143	0.013
0.019	0.348	0.342	0.022	0.010	0.102	0.143	0.014
0.019	0.347	0.339	0.024	0.006	0.105	0.146	0.014
0.018	0.345	0.337	0.027	0.005	0.105	0.149	0.014
0.014	0.347	0.339	0.028	0.005	0.105	0.148	0.014
0.013	0.349	0.337	0.029	0.005	0.105	0.148	0.014
0.013	0.346	0.336	0.030	0.005	0.107	0.149	0.014
0.012	0.347	0.334	0.031	0.006	0.107	0.149	0.014
0.011	0.347	0.334	0.032	0.005	0.107	0.148	0.016
0.009	0.346	0.335	0.034	0.004	0.107	0.149	0.016
0.011	0.345	0.334	0.034	0.003	0.107	0.150	0.016
0.005	0.346	0.332	0.035	0.005	0.108	0.153	0.016
0.007	0.344	0.332	0.035	0.008	0.107	0.151	0.016
0.005	0.343	0.328	0.037	0.006	0.110	0.155	0.016
0.005	0.343	0.328	0.038	0.006	0.109	0.155	0.016
0.004	0.340	0.328	0.040	0.007	0.111	0.154	0.016
0.004	0.339	0.329	0.040	0.006	0.113	0.153	0.016
0.005	0.336	0.329	0.040	0.005	0.115	0.153	0.017
0.008	0.333	0.329	0.039	0.003	0.116	0.154	0.018
0.010	0.332	0.325	0.041	0.003	0.116	0.155	0.018
0.009	0.331	0.322	0.042	0.004	0.116	0.157	0.019
0.007	0.328	0.318	0.045	0.003	0.119	0.161	0.019
0.009	0.325	0.316	0.047	0.003	0.120	0.160	0.020
0.011	0.325	0.315	0.047	0.001	0.120	0.159	0.022
0.010	0.324	0.312	0.048	0.003	0.121	0.160	0.022
0.010	0.323	0.311	0.048	0.003	0.121	0.161	0.023
0.010	0.320	0.311	0.051	0.003	0.121	0.159	0.025
0.009	0.321	0.309	0.052	0.006	0.121	0.157	0.025
0.008	0.321	0.306	0.054	0.006	0.121	0.158	0.026
0.011	0.318	0.305	0.054	0.007	0.121	0.157	0.027
0.007	0.320	0.305	0.055	0.008	0.121	0.155	0.029
0.006	0.321	0.304	0.056	0.007	0.121	0.156	0.029
0.006	0.320	0.303	0.058	0.008	0.120	0.156	0.029
0.006	0.317	0.305	0.059	0.008	0.120	0.155	0.030
0.007	0.315	0.306	0.059	0.006	0.119	0.154	0.034
0.011	0.314	0.302	0.061	0.004	0.121	0.152	0.035
0.011	0.314	0.300	0.061	0.004	0.122	0.153	0.035
0.010	0.314	0.298	0.063	0.007	0.121	0.152	0.035
0.011	0.313	0.297	0.064	0.005	0.124	0.151	0.035
0.011	0.313	0.295	0.064	0.005	0.124	0.153	0.035
0.011	0.312	0.295	0.064	0.003	0.125	0.154	0.036
0.010	0.310	0.295	0.064	0.008	0.125	0.152	0.036
0.011	0.309	0.295	0.064	0.007	0.125	0.153	0.036
0.009	0.310	0.295	0.065	0.005	0.126	0.153	0.037
0.011	0.308	0.294	0.066	0.005	0.127	0.151	0.038
0.013	0.309	0.291	0.067	0.005	0.125	0.151	0.039
0.013	0.311	0.289	0.068	0.004	0.124	0.151	0.040
0.014	0.313	0.287	0.068	0.005	0.122	0.150	0.041
0.014	0.311	0.288	0.069	0.006	0.122	0.149	0.041
0.015	0.311	0.287	0.070	0.005	0.121	0.150	0.041
0.014	0.311	0.285	0.073	0.006	0.120	0.150	0.041
0.013	0.309	0.285	0.075	0.007	0.120	0.150	0.041
0.011	0.308	0.285	0.075	0.008	0.121	0.149	0.043
0.013	0.309	0.284	0.075	0.006	0.120	0.149	0.044
0.010	0.309	0.283	0.076	0.007	0.121	0.150	0.044
0.009	0.308	0.284	0.077	0.006	0.120	0.150	0.046
0.010	0.309	0.281	0.077	0.005	0.121	0.151	0.046
0.006	0.308	0.281	0.079	0.007	0.122	0.151	0.046
0.008	0.308	0.279	0.079	0.006	0.122	0.152	0.046
0.007	0.306	0.279	0.081	0.007	0.122	0.152	0.046
0.007	0.304	0.278	0.081	0.008	0.121	0.153	0.048
0.006	0.304	0.279	0.082	0.008	0.121	0.151	0.049
0.008	0.301	0.274	0.085	0.006	0.123	0.154	0.049
0.008	0.301	0.275	0.086	0.007	0.122	0.152	0.049
0.010	0.300	0.275	0.087	0.006	0.121	0.152	0.049
0.011	0.299	0.272	0.090	0.005	0.122	0.152	0.049
0.010	0.299	0.272	0.090	0.006	0.122	0.152	0.049
0.009	0.297	0.272	0.093	0.007	0.122	0.151	0.049
0.008	0.297	0.271	0.093	0.005	0.123	0.152	0.051
0.007	0.299	0.272	0.093	0.005	0.122	0.151	0.051
0.006	0.293	0.270	0.095	0.007	0.128	0.149	0.052
0.009	0.291	0.270	0.096	0.003	0.130	0.148	0.053
0.009	0.289	0.271	0.097	0.005	0.130	0.146	0.053
0.008	0.287	0.270	0.099	0.003	0.131	0.147	0.055
0.009	0.287	0.266	0.100	0.004	0.128	0.149	0.057
0.008	0.285	0.268	0.100	0.002	0.131	0.147	0.059
0.008	0.282	0.269	0.101	0.005	0.131	0.145	0.059
0.010	0.279	0.267	0.103	0.006	0.130	0.146	0.059
0.008	0.280	0.268	0.103	0.007	0.130	0.145	0.059
0.010	0.281	0.266	0.103	0.007	0.127	0.146	0.060
0.011	0.280	0.265	0.104	0.007	0.127	0.145	0.061
0.007	0.280	0.265	0.105	0.009	0.126	0.141	0.067
0.007	0.279	0.264	0.106	0.008	0.127	0.142	0.067
0.008	0.278	0.264	0.108	0.007	0.125	0.142	0.068
0.011	0.276	0.262	0.111	0.006	0.125	0.141	0.068
0.010	0.277	0.258	0.113	0.007	0.123	0.141	0.071
0.012	0.277	0.253	0.115	0.007	0.123	0.142	0.071
0.012	0.276	0.252	0.117	0.007	0.123	0.142	0.071
0.013	0.273	0.251	0.119	0.010	0.124	0.139	0.071
0.013	0.274	0.249	0.121	0.007	0.123	0.141	0.072
0.011	0.275	0.249	0.122	0.008	0.122	0.141	0.072
0.010	0.273	0.248	0.122	0.012	0.122	0.139	0.074
0.010	0.274	0.247	0.122	0.012	0.123	0.138	0.074
0.007	0.274	0.249	0.122	0.010	0.124	0.139	0.075
0.009	0.270	0.248	0.123	0.008	0.126	0.141	0.075
0.010	0.267	0.247	0.124	0.008	0.125	0.143	0.076
