# g=5,10,15,20,h=6,8,10; loop g, then loop h
8.5630e-01 3.5079e-01
8.9570e-01 3.0565e-01
8.9975e-01 3.0033e-01
8.8280e-01 3.2166e-01
8.8880e-01 3.1438e-01
9.5805e-01 2.0047e-01
9.6190e-01 1.9144e-01
9.8790e-01 1.0933e-01
9.1300e-01 2.8184e-01
9.7480e-01 1.5673e-01
9.7890e-01 1.4372e-01
9.9590e-01 6.3900e-02
9.2625e-01 2.6136e-01
9.5190e-01 2.1398e-01
9.8800e-01 1.0889e-01
9.9860e-01 3.7390e-02
