# g=10	h=7	tend=25000	tinterval=2.0000
# X		index
1000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.829	0.055	0.067	0.000	0.044	0.003	0.002	0.000
0.695	0.099	0.115	0.000	0.072	0.011	0.008	0.000
0.565	0.141	0.156	0.000	0.108	0.018	0.011	0.001
0.476	0.170	0.195	0.004	0.109	0.026	0.018	0.002
0.388	0.211	0.221	0.006	0.113	0.032	0.027	0.002
0.336	0.226	0.235	0.008	0.125	0.039	0.029	0.002
0.285	0.251	0.251	0.010	0.120	0.045	0.036	0.002
0.243	0.262	0.270	0.011	0.103	0.059	0.050	0.002
0.212	0.271	0.278	0.013	0.100	0.063	0.061	0.002
0.192	0.277	0.288	0.013	0.090	0.070	0.068	0.002
0.170	0.287	0.298	0.014	0.080	0.076	0.073	0.002
0.136	0.296	0.315	0.015	0.076	0.080	0.080	0.002
0.111	0.303	0.320	0.015	0.072	0.094	0.083	0.002
0.093	0.304	0.324	0.021	0.071	0.098	0.087	0.002
0.079	0.308	0.330	0.023	0.067	0.102	0.088	0.003
0.078	0.305	0.331	0.026	0.055	0.107	0.095	0.003
0.064	0.311	0.333	0.029	0.053	0.111	0.096	0.003
0.057	0.316	0.331	0.029	0.047	0.118	0.098	0.004
0.054	0.319	0.330	0.030	0.039	0.123	0.101	0.004
0.051	0.323	0.328	0.033	0.033	0.125	0.101	0.006
0.042	0.326	0.329	0.034	0.028	0.130	0.105	0.006
0.041	0.330	0.328	0.036	0.022	0.130	0.107	0.006
0.036	0.331	0.331	0.036	0.023	0.130	0.107	0.006
0.031	0.332	0.331	0.037	0.023	0.130	0.110	0.006
0.020	0.337	0.335	0.038	0.022	0.129	0.111	0.008
0.016	0.341	0.335	0.038	0.022	0.128	0.111	0.009
0.014	0.343	0.334	0.040	0.019	0.128	0.112	0.010
0.013	0.343	0.332	0.042	0.018	0.127	0.114	0.011
0.013	0.343	0.332	0.043	0.019	0.127	0.111	0.012
0.013	0.341	0.331	0.043	0.019	0.128	0.113	0.012
0.013	0.338	0.328	0.048	0.019	0.129	0.113	0.012
0.015	0.338	0.328	0.048	0.013	0.132	0.114	0.012
0.013	0.339	0.327	0.049	0.014	0.132	0.114	0.012
0.013	0.336	0.326	0.052	0.012	0.132	0.116	0.013
0.013	0.335	0.320	0.055	0.011	0.132	0.120	0.014
0.014	0.335	0.318	0.056	0.010	0.132	0.120	0.015
0.013	0.335	0.315	0.059	0.011	0.133	0.119	0.015
0.012	0.335	0.316	0.059	0.011	0.134	0.118	0.015
0.013	0.334	0.315	0.060	0.006	0.136	0.120	0.016
0.013	0.335	0.311	0.063	0.007	0.135	0.120	0.016
0.015	0.335	0.310	0.063	0.007	0.135	0.119	0.016
