# g=10	h=7	tend=25000	tinterval=2.0000
# X		index
1000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.823	0.058	0.052	0.001	0.065	0.000	0.001	0.000
0.683	0.103	0.101	0.001	0.101	0.005	0.006	0.000
0.572	0.142	0.139	0.001	0.118	0.009	0.019	0.000
0.485	0.167	0.173	0.001	0.130	0.014	0.029	0.001
0.411	0.198	0.196	0.001	0.120	0.028	0.045	0.001
0.347	0.222	0.220	0.001	0.119	0.039	0.051	0.001
0.301	0.235	0.245	0.002	0.112	0.048	0.056	0.001
0.247	0.261	0.261	0.002	0.105	0.057	0.066	0.001
0.213	0.270	0.276	0.004	0.094	0.062	0.080	0.001
0.177	0.282	0.290	0.006	0.088	0.074	0.082	0.001
0.159	0.294	0.292	0.008	0.080	0.078	0.088	0.001
0.135	0.303	0.302	0.008	0.077	0.082	0.092	0.001
0.121	0.302	0.311	0.011	0.069	0.087	0.098	0.001
0.096	0.306	0.327	0.011	0.065	0.094	0.100	0.001
0.083	0.311	0.329	0.013	0.058	0.098	0.107	0.001
0.074	0.314	0.332	0.013	0.052	0.098	0.116	0.001
0.070	0.313	0.333	0.013	0.047	0.101	0.122	0.001
0.061	0.320	0.335	0.014	0.041	0.103	0.125	0.001
0.055	0.323	0.336	0.016	0.040	0.104	0.125	0.001
0.048	0.325	0.340	0.016	0.035	0.105	0.130	0.001
0.046	0.327	0.339	0.017	0.031	0.108	0.130	0.002
0.040	0.323	0.344	0.018	0.032	0.110	0.131	0.002
0.035	0.323	0.343	0.019	0.026	0.117	0.134	0.003
0.029	0.324	0.346	0.019	0.025	0.118	0.136	0.003
0.026	0.323	0.347	0.020	0.024	0.119	0.138	0.003
0.021	0.323	0.348	0.021	0.025	0.119	0.139	0.004
0.020	0.321	0.348	0.022	0.023	0.121	0.141	0.004
0.014	0.319	0.347	0.023	0.024	0.124	0.142	0.007
0.014	0.315	0.346	0.026	0.022	0.127	0.143	0.007
0.014	0.314	0.345	0.027	0.022	0.127	0.144	0.007
0.014	0.316	0.346	0.028	0.018	0.129	0.142	0.007
0.014	0.317	0.344	0.029	0.014	0.131	0.144	0.007
0.016	0.317	0.342	0.030	0.011	0.131	0.145	0.008
0.016	0.317	0.339	0.031	0.012	0.131	0.146	0.008
0.014	0.318	0.337	0.033	0.011	0.130	0.148	0.009
0.013	0.316	0.336	0.035	0.012	0.129	0.149	0.010
0.012	0.315	0.338	0.035	0.011	0.129	0.149	0.011
0.011	0.314	0.337	0.037	0.011	0.130	0.149	0.011
0.012	0.313	0.336	0.037	0.010	0.131	0.150	0.011
0.012	0.313	0.335	0.037	0.009	0.131	0.152	0.011
0.010	0.316	0.334	0.038	0.009	0.129	0.153	0.011
0.011	0.313	0.332	0.041	0.008	0.130	0.153	0.012
0.011	0.315	0.330	0.042	0.007	0.129	0.154	0.012
0.009	0.312	0.325	0.046	0.005	0.133	0.156	0.014
0.011	0.311	0.326	0.047	0.004	0.133	0.154	0.014
0.010	0.309	0.327	0.049	0.005	0.133	0.153	0.014
0.009	0.310	0.326	0.050	0.004	0.133	0.154	0.014
0.010	0.309	0.326	0.051	0.005	0.132	0.153	0.014
0.010	0.310	0.327	0.051	0.004	0.131	0.153	0.014
0.010	0.310	0.325	0.052	0.004	0.131	0.152	0.016
0.008	0.307	0.324	0.056	0.003	0.132	0.154	0.016
0.009	0.305	0.323	0.057	0.002	0.134	0.153	0.017
0.010	0.304	0.319	0.059	0.003	0.135	0.153	0.017
0.008	0.303	0.317	0.061	0.004	0.134	0.154	0.019
0.009	0.299	0.317	0.062	0.005	0.133	0.156	0.019
0.012	0.295	0.313	0.065	0.005	0.135	0.156	0.019
0.010	0.293	0.313	0.066	0.006	0.136	0.157	0.019
0.009	0.289	0.313	0.066	0.008	0.140	0.156	0.019
0.011	0.285	0.312	0.066	0.006	0.143	0.156	0.021
0.011	0.283	0.312	0.067	0.007	0.144	0.154	0.022
0.010	0.282	0.311	0.068	0.007	0.144	0.156	0.022
0.008	0.283	0.312	0.068	0.008	0.144	0.154	0.023
0.009	0.282	0.312	0.069	0.004	0.146	0.155	0.023
0.011	0.281	0.309	0.070	0.005	0.145	0.155	0.024
0.014	0.280	0.308	0.070	0.003	0.145	0.155	0.025
0.015	0.279	0.304	0.072	0.004	0.145	0.156	0.025
0.013	0.278	0.305	0.073	0.004	0.145	0.157	0.025
0.012	0.279	0.304	0.074	0.006	0.143	0.157	0.025
0.012	0.277	0.304	0.077	0.008	0.141	0.156	0.025
0.014	0.276	0.302	0.078	0.008	0.141	0.156	0.025
0.012	0.274	0.303	0.080	0.006	0.142	0.156	0.027
0.011	0.273	0.303	0.080	0.007	0.143	0.155	0.028
0.008	0.273	0.304	0.080	0.007	0.144	0.156	0.028
0.010	0.271	0.302	0.080	0.007	0.144	0.158	0.028
0.008	0.270	0.303	0.082	0.007	0.145	0.157	0.028
0.007	0.270	0.301	0.083	0.008	0.145	0.158	0.028
0.008	0.270	0.300	0.083	0.007	0.145	0.158	0.029
0.011	0.266	0.299	0.085	0.004	0.147	0.158	0.030
0.012	0.265	0.300	0.086	0.005	0.147	0.155	0.030
0.011	0.263	0.300	0.088	0.005	0.148	0.155	0.030
0.011	0.261	0.298	0.090	0.004	0.149	0.156	0.031
0.011	0.259	0.297	0.091	0.004	0.151	0.156	0.031
0.012	0.256	0.297	0.092	0.004	0.152	0.156	0.031
0.011	0.255	0.297	0.094	0.004	0.151	0.156	0.032
0.011	0.253	0.294	0.095	0.004	0.153	0.158	0.032
0.012	0.251	0.292	0.098	0.003	0.153	0.159	0.032
0.011	0.250	0.291	0.099	0.004	0.154	0.158	0.033
0.008	0.250	0.291	0.099	0.005	0.155	0.159	0.033
0.011	0.247	0.293	0.100	0.005	0.155	0.155	0.034
0.013	0.246	0.289	0.102	0.005	0.156	0.155	0.034
0.010	0.246	0.290	0.102	0.005	0.157	0.156	0.034
0.008	0.247	0.290	0.104	0.006	0.155	0.154	0.036
0.006	0.246	0.290	0.104	0.003	0.156	0.157	0.038
0.007	0.245	0.288	0.105	0.003	0.157	0.157	0.038
0.006	0.244	0.286	0.108	0.003	0.157	0.158	0.038
0.007	0.244	0.286	0.108	0.002	0.156	0.157	0.040
0.006	0.244	0.287	0.108	0.004	0.155	0.155	0.041
0.003	0.244	0.289	0.109	0.003	0.156	0.155	0.041
0.003	0.243	0.285	0.111	0.004	0.156	0.156	0.042
0.002	0.243	0.283	0.112	0.005	0.156	0.156	0.043
0.003	0.241	0.282	0.113	0.004	0.158	0.156	0.043
0.003	0.240	0.281	0.114	0.005	0.159	0.155	0.043
0.004	0.239	0.280	0.116	0.004	0.159	0.155	0.043
0.005	0.238	0.280	0.116	0.004	0.159	0.155	0.043
0.004	0.239	0.279	0.118	0.005	0.158	0.154	0.043
0.004	0.236	0.280	0.119	0.005	0.157	0.155	0.044
0.004	0.233	0.278	0.120	0.006	0.159	0.156	0.044
0.006	0.232	0.277	0.121	0.008	0.157	0.154	0.045
0.009	0.231	0.275	0.121	0.006	0.157	0.155	0.046
0.011	0.227	0.272	0.124	0.007	0.158	0.155	0.046
0.011	0.226	0.271	0.126	0.006	0.159	0.155	0.046
0.011	0.225	0.270	0.128	0.006	0.159	0.154	0.047
0.008	0.225	0.271	0.129	0.008	0.158	0.155	0.046
0.009	0.220	0.269	0.132	0.009	0.160	0.155	0.046
0.008	0.222	0.270	0.132	0.008	0.157	0.155	0.048
0.006	0.219	0.270	0.133	0.011	0.159	0.154	0.048
0.009	0.218	0.265	0.134	0.011	0.159	0.156	0.048
0.012	0.215	0.261	0.136	0.009	0.161	0.158	0.048
0.011	0.212	0.265	0.139	0.010	0.160	0.154	0.049
