# g=5,10,15,20,h=6,8,10,12; loop g, then loop h
7.7840e-01 4.1532e-01
8.6250e-01 3.4437e-01
8.3065e-01 3.7506e-01
8.5005e-01 3.5702e-01
9.0610e-01 2.9169e-01
9.5740e-01 2.0195e-01
9.7540e-01 1.5490e-01
9.7505e-01 1.5597e-01
9.1815e-01 2.7414e-01
9.4925e-01 2.1949e-01
9.9090e-01 9.4959e-02
9.8545e-01 1.1974e-01
9.1460e-01 2.7948e-01
9.7285e-01 1.6252e-01
9.8745e-01 1.1132e-01
9.9215e-01 8.8252e-02
