# g=10	h=7	tend=25000	tinterval=2.0000
# X		index
1000.000	0.000	0.000	0.000	0.000	0.000	0.000	0.000
0.821	0.062	0.044	0.000	0.069	0.002	0.002	0.000
0.660	0.116	0.094	0.001	0.113	0.009	0.007	0.000
0.546	0.149	0.142	0.001	0.131	0.021	0.010	0.000
0.453	0.175	0.183	0.003	0.135	0.029	0.022	0.000
0.382	0.207	0.208	0.003	0.125	0.038	0.037	0.000
0.316	0.227	0.230	0.004	0.135	0.043	0.045	0.000
0.264	0.246	0.247	0.006	0.135	0.052	0.050	0.000
0.219	0.263	0.268	0.006	0.126	0.060	0.058	0.000
0.193	0.273	0.278	0.006	0.115	0.069	0.066	0.000
0.165	0.288	0.285	0.007	0.110	0.070	0.075	0.000
0.153	0.292	0.292	0.007	0.100	0.070	0.086	0.000
0.140	0.299	0.296	0.008	0.085	0.080	0.092	0.000
0.118	0.305	0.308	0.008	0.078	0.084	0.099	0.000
0.097	0.315	0.318	0.009	0.067	0.087	0.107	0.000
0.081	0.318	0.325	0.011	0.064	0.091	0.109	0.001
0.067	0.322	0.326	0.014	0.062	0.093	0.115	0.001
0.055	0.327	0.328	0.016	0.055	0.099	0.119	0.001
0.050	0.329	0.328	0.016	0.051	0.104	0.120	0.002
0.048	0.332	0.330	0.017	0.040	0.105	0.126	0.002
0.039	0.335	0.331	0.017	0.038	0.109	0.129	0.002
0.033	0.335	0.333	0.019	0.033	0.114	0.131	0.002
0.026	0.338	0.337	0.019	0.027	0.116	0.135	0.002
0.020	0.337	0.338	0.021	0.023	0.120	0.139	0.002
0.018	0.335	0.337	0.023	0.021	0.122	0.142	0.002
0.015	0.337	0.335	0.025	0.018	0.125	0.143	0.002
0.015	0.336	0.333	0.027	0.016	0.126	0.144	0.003
0.015	0.336	0.332	0.028	0.014	0.128	0.142	0.005
0.014	0.334	0.333	0.030	0.014	0.129	0.140	0.006
0.011	0.335	0.334	0.030	0.013	0.131	0.140	0.006
0.009	0.332	0.336	0.031	0.015	0.130	0.139	0.008
0.008	0.331	0.335	0.031	0.014	0.131	0.140	0.010
0.008	0.330	0.336	0.031	0.014	0.132	0.139	0.010
0.007	0.329	0.335	0.032	0.013	0.135	0.139	0.010
0.008	0.329	0.334	0.033	0.011	0.131	0.139	0.015
0.010	0.329	0.333	0.034	0.007	0.134	0.138	0.015
0.011	0.329	0.330	0.036	0.009	0.132	0.138	0.015
0.008	0.330	0.330	0.037	0.010	0.132	0.137	0.016
0.007	0.329	0.328	0.039	0.012	0.131	0.138	0.016
0.007	0.328	0.327	0.041	0.012	0.130	0.139	0.016
0.008	0.329	0.328	0.041	0.011	0.128	0.139	0.016
0.009	0.327	0.326	0.041	0.009	0.131	0.141	0.016
0.008	0.327	0.325	0.041	0.010	0.131	0.142	0.016
0.011	0.326	0.321	0.041	0.007	0.134	0.144	0.016
0.010	0.326	0.319	0.043	0.007	0.135	0.144	0.016
0.007	0.325	0.320	0.043	0.010	0.135	0.143	0.017
